Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,acts upstream of,acts upstream of or within,"acts upstream of or within, negative effect","acts upstream of or within, positive effect","acts upstream of, negative effect","acts upstream of, positive effect",adjacent_to,capable of,capable of negatively regulating,capable of part of,capable of positively regulating,capable of regulating,causal agent in process,causal relation between entities,causal relation between material entity and a process,causal relation between processes,causally downstream of,causally downstream of or within,causally influenced by,causally influences,causally related to,causally upstream of,causally upstream of or within,"causally upstream of or within, negative effect","causally upstream of or within, positive effect","causally upstream of, negative effect","causally upstream of, positive effect",consider,contained in,contains,contains process,database_cross_reference,definition,derives_by_manipulation_from,developmentally contributes to,developmentally preceded by,developmentally related to,developmentally succeeded by,develops from,develops into,directly negatively regulated by,directly negatively regulates,directly negatively regulates activity of,directly positively regulated by,directly positively regulates,directly positively regulates activity of,directly regulated by,directly regulates,directly regulates activity of,editor note,enabled by,enables,enables subfunction,ends after,evolutionarily related to,functionally related to,German synonym (exact),has component,has component activity,has component process,has developmental contribution from,has developmental potential involving,has effector activity,has input,has negative regulatory component activity,has part,has part structure that is capable of,has part that occurs in,has participant,has positive regulatory component activity,has potential to develop into,has potential to developmentally contribute to,has potential to directly develop into,has regulatory component activity,has_alternative_id,has_broad_synonym,has_exact_synonym,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_scope,has_synonym_type,helper property (not for use in curation),http://data.bioontology.org/metadata/obo/develops_from,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://omv.ontoware.org/2005/05/ontology#useImports,http://purl.obolibrary.org/obo/IAO_0000111,http://purl.obolibrary.org/obo/IAO_0000112,http://purl.obolibrary.org/obo/IAO_0000114,http://purl.obolibrary.org/obo/IAO_0000117,http://purl.obolibrary.org/obo/IAO_0000118,http://purl.obolibrary.org/obo/IAO_0000119,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0000412,http://purl.obolibrary.org/obo/IAO_0000589,http://purl.obolibrary.org/obo/po#Angiosperm,http://purl.obolibrary.org/obo/po#Arabidopsis,http://purl.obolibrary.org/obo/po#Bryophytes,http://purl.obolibrary.org/obo/po#Citrus,http://purl.obolibrary.org/obo/po#CL,http://purl.obolibrary.org/obo/po#Gymnosperms,http://purl.obolibrary.org/obo/po#Maize,http://purl.obolibrary.org/obo/po#Musa,http://purl.obolibrary.org/obo/po#Poaceae,http://purl.obolibrary.org/obo/po#Potato,http://purl.obolibrary.org/obo/po#Pteridophytes,http://purl.obolibrary.org/obo/po#reference,http://purl.obolibrary.org/obo/po#Rice,http://purl.obolibrary.org/obo/po#Tomato,http://purl.obolibrary.org/obo/po#TraitNet,http://purl.obolibrary.org/obo/RO_0001900,http://purl.org/dc/elements/1.1/source,http://swrl.stanford.edu/ontologies/3.3/swrla.owl#isRuleEnabled,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.geneontology.org/formats/oboInOwl#source,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,immediately causally downstream of,immediately causally upstream of,immediately preceded by,immediately precedes,in taxon,in_subset,input of,interaction relation helper property,interacts with,involved in,involved in negative regulation of,involved in or involved in regulation of,involved in positive regulation of,involved in regulation of,is a defining property chain axiom,is a defining property chain axiom where second argument is reflexive,is active in,is kinase activity,isolated from germplasm,Japanese synonym (exact),located_in,location of,mereotopologically related to,molecular interaction relation helper property,molecularly interacts with,negatively regulated by,negatively regulates,occurs in,only in taxon,overlaps,part of,part of structure that is capable of,participates in,phosphorylates,Plural,positively regulated by,positively regulates,preceded by,precedes,process has causal agent,regulated by,regulates,regulates activity of,shorthand,Spanish synonym (exact),spatially coextensive with,spatially disjoint from,subset_property,synonym_type_property,temporally related to,term replaced by,treat-xrefs-as-genus-differentia,treat-xrefs-as-is_a
http://purl.obolibrary.org/obo/PO_0020127,primary root,"tap root (exact)|一次根 (Japanese, exact)|ra&#237z primaria (Spanish, exact)","A root (PO:0009005) that develops directly from a seedling radicle (PO:0020127).|The first root of a plant.  In dicots and gymnosperms  it becomes the tap root, the central axis of a root system (PO:0025025).",false,,,http://purl.obolibrary.org/obo/PO_0009005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:161,A root (PO:0009005) that develops directly from a seedling radicle (PO:0020127).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0020089,,"tap root (exact)|一次根 (Japanese, exact)|ra&#237z primaria (Spanish, exact)",,,plant_anatomy,,,,,http://purl.obolibrary.org/obo/PO_0025297,,,http://purl.obolibrary.org/obo/PO_0025297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0020127,,,"The first root of a plant.  In dicots and gymnosperms  it becomes the tap root, the central axis of a root system (PO:0025025).",primary root,,PO:0020127,,,,,,http://purl.obolibrary.org/obo/po#TraitNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025523,tuberous root,"塊茎根 (Japanese, exact)|raiz tuberosa (Spanish, exact)","A root (PO:0009005) that is radially enlarged relative to other lateral roots (PO:0020121) or shoot-borne roots (PO:0000042) on the same plant, but not as enlarged as a tuberous root tuber (PO:0025476).",false,,,http://purl.obolibrary.org/obo/PO_0009005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:47,"A root (PO:0009005) that is radially enlarged relative to other lateral roots (PO:0020121) or shoot-borne roots (PO:0000042) on the same plant, but not as enlarged as a tuberous root tuber (PO:0025476).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"塊茎根 (Japanese, exact)|raiz tuberosa (Spanish, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laurel_Cooper,2012-11-20T18:47:23Z,,PO:0025523,,,,tuberous root,,PO:0025523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025110,ninth order inflorescence axis,"eighth order inflorescence branch (exact)|eje de noveno orden de la inflorescencia (Spanish, exact)|第八花序分枝  (Japanese, related)",A higher order inflorescence axis (PO:0009081) that develops from an inflorescence axillary meristem (PO:0009105) of a eighth order inflorescence axis (PO:0025110).,false,,,http://purl.obolibrary.org/obo/PO_0009081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:264|PO_GIT:667,A higher order inflorescence axis (PO:0009081) that develops from an inflorescence axillary meristem (PO:0009105) of a eighth order inflorescence axis (PO:0025110).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eighth order inflorescence branch (exact)|eje de noveno orden de la inflorescencia (Spanish, exact)",,,plant_anatomy,"第八花序分枝  (Japanese, related)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2011-01-05T08:57:49Z,,PO:0025110,,,,ninth order inflorescence axis,,PO:0025110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0020058,perisperm,"portion of perisperm tissue (exact)|perisperma (Spanish, exact)|外胚乳 (Japanese, exact)|seed nucellus (related)",A portion of plant tissue (PO:0009007) which is diploid nutritive tissue in an angiosperm seed derived from nucellar tissue.,false,,,http://purl.obolibrary.org/obo/PO_0009007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A portion of plant tissue (PO:0009007) which is diploid nutritive tissue in an angiosperm seed derived from nucellar tissue.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006335,,"portion of perisperm tissue (exact)|perisperma (Spanish, exact)|外胚乳 (Japanese, exact)",,,plant_anatomy,seed nucellus (related),,,,,http://purl.obolibrary.org/obo/PO_0009010,,http://purl.obolibrary.org/obo/PO_0009010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0020058,,,,perisperm,,PO:0020058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025027,microgametophytic cell,"c&#233lula microgametof&#237tica (Spanish, exact)|小配偶体細胞 (Japanese, exact)",OBSOLETE. A plant cell that is part of a male gametophyte.|This term was made obsolete because it is not appropriate for non-seed plants.,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBSOLETE. A plant cell that is part of a male gametophyte.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c&#233lula microgametof&#237tica (Spanish, exact)|小配偶体細胞 (Japanese, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-05-07T02:36:55Z,,PO:0025027,,,This term was made obsolete because it is not appropriate for non-seed plants.,microgametophytic cell,true,PO:0025027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025315,megasporangium tapetum,"大胞子嚢嚢絨毯組織（タペート組織） (Japanese, exact)|tapeto del megasporangio (Spanish, exact)",A tapetum (PO:0025313) that is part of a megasporangium wall (PO:0025308).,false,,,http://purl.obolibrary.org/obo/PO_0025313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:357,A tapetum (PO:0025313) that is part of a megasporangium wall (PO:0025308).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"大胞子嚢嚢絨毯組織（タペート組織） (Japanese, exact)|tapeto del megasporangio (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0025308,,http://purl.obolibrary.org/obo/PO_0025308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2011-05-03T12:03:42Z,,PO:0025315,,,,megasporangium tapetum,,PO:0025315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0009005,root,"根 (Japanese, exact)|radices (exact, plural)|ra&#237z (Spanish, exact)|radix (exact)|aerial root (narrow)|climbing root (narrow)","A plant axis (PO:0025004) that lacks shoot axis nodes (PO:0005004) and usually grows indeterminately.|Roots function in the absorption of water and inorganic nutrients, anchoring the plant body to the substrate and supporting it, storage of food and nutrients, and vegetative reproduction. The roots of most vascular plant species enter into symbiosis with soil-borne microorganisms. Roots are usually positively geotropic and found underground, although there are many exceptions such as the aerial roots of orchids. Roots often form secondary thickening from the root lateral meristem (PO:0006308). Commonly thought of as one of the three basic parts of the plant body, along with the shoot axis (PO:0025029) and leaves (PO:0025034).",false,,,http://purl.obolibrary.org/obo/BFO_0000004|http://purl.obolibrary.org/obo/PO_0025004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:578,A plant axis (PO:0025004) that lacks shoot axis nodes (PO:0005004) and usually grows indeterminately.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0003006,,"根 (Japanese, exact)|radices (exact, plural)|ra&#237z (Spanish, exact)|radix (exact)",aerial root (narrow)|climbing root (narrow),,plant_anatomy,,,,,http://purl.obolibrary.org/obo/PO_0005029,http://purl.obolibrary.org/obo/PO_0025025,,http://purl.obolibrary.org/obo/PO_0025025|http://purl.obolibrary.org/obo/PO_0005029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0009005,,,"Roots function in the absorption of water and inorganic nutrients, anchoring the plant body to the substrate and supporting it, storage of food and nutrients, and vegetative reproduction. The roots of most vascular plant species enter into symbiosis with soil-borne microorganisms. Roots are usually positively geotropic and found underground, although there are many exceptions such as the aerial roots of orchids. Roots often form secondary thickening from the root lateral meristem (PO:0006308). Commonly thought of as one of the three basic parts of the plant body, along with the shoot axis (PO:0025029) and leaves (PO:0025034).",root,,PO:0009005,,,,,,http://purl.obolibrary.org/obo/po#TraitNet|http://purl.obolibrary.org/obo/po#Potato|http://purl.obolibrary.org/obo/po#Gymnosperms|http://purl.obolibrary.org/obo/po#reference|http://purl.obolibrary.org/obo/po#Tomato|http://purl.obolibrary.org/obo/po#Maize|http://purl.obolibrary.org/obo/po#Angiosperm|http://purl.obolibrary.org/obo/po#Musa|http://purl.obolibrary.org/obo/po#Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0020022,inner integument,"内珠皮 (Japanese, exact)|integumento interno (Spanish, exact)|Poaceae inner integument (narrow)","An integument (PO:0020021) which is the innermost of the two layers of tissue that usually cover the ovule, contiguous to the nucellus and usually contributing to the formation of the micropyle at the apex.|If you are annotating to this structure for Zea mays or other grasses, please also add an annotation to the corresponding floret type. Choose the most specific term possible from: spikelet floret (PO:0009082), ear floret (PO:0006354), upper floret of pedicellate spikelet of ear (PO:0006350), upper floret of sessile spikelet of ear (PO:0006352).",false,,,http://purl.obolibrary.org/obo/PO_0020021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"An integument (PO:0020021) which is the innermost of the two layers of tissue that usually cover the ovule, contiguous to the nucellus and usually contributing to the formation of the micropyle at the apex.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006460,,"内珠皮 (Japanese, exact)|integumento interno (Spanish, exact)",Poaceae inner integument (narrow),,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0020022,,,"If you are annotating to this structure for Zea mays or other grasses, please also add an annotation to the corresponding floret type. Choose the most specific term possible from: spikelet floret (PO:0009082), ear floret (PO:0006354), upper floret of pedicellate spikelet of ear (PO:0006350), upper floret of sessile spikelet of ear (PO:0006352).",inner integument,,PO:0020022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007054,epicotyl emergence stage,,"A seedling development stage (PO:0007131) during which the epicotyl (PO:0020035) emerges from the seed coat (PO:0009088).|Occurs in plants with hypogeal germination such as pea (pisum sativum). The actual point of emergence from the seed coat (PO:0009088) may not be observed if the seed (PO:0009010) is underneath a growth medium. In a fruit (PO:0009001) with a persistent pericarp (PO:0009084), emergence from the seed coat may not be observed.",false,,,http://purl.obolibrary.org/obo/PO_0007131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:460,A seedling development stage (PO:0007131) during which the epicotyl (PO:0020035) emerges from the seed coat (PO:0009088).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007054,,,"Occurs in plants with hypogeal germination such as pea (pisum sativum). The actual point of emergence from the seed coat (PO:0009088) may not be observed if the seed (PO:0009010) is underneath a growth medium. In a fruit (PO:0009001) with a persistent pericarp (PO:0009084), emergence from the seed coat may not be observed.",epicotyl emergence stage,,PO:0007054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025490,plant ovary ovule,"子房胚珠 (Japanese, exact)|&#243vulo del ovario (Spanish, exact)",A plant ovule (PO:0020006) that is part of a plant ovary (PO:0009072).|Found in angiosperms.,false,,,http://purl.obolibrary.org/obo/PO_0025395|http://purl.obolibrary.org/obo/PO_0020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:464,A plant ovule (PO:0020006) that is part of a plant ovary (PO:0009072).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"子房胚珠 (Japanese, exact)|&#243vulo del ovario (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0009072,,http://purl.obolibrary.org/obo/PO_0009072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2012-05-14T08:42:42Z,,PO:0025490,,,Found in angiosperms.,plant ovary ovule,,PO:0025490,,,,,,http://purl.obolibrary.org/obo/po#Angiosperm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025399,leaf substomatal cavity,"cavidad subestom&#225tica de la hoja (Spanish, exact)|葉気孔下腔, 呼吸腔 (Japanese, exact)",A phyllome substomatal cavity that is part of a leaf mesophyll.,false,,,http://purl.obolibrary.org/obo/PO_0025380|http://purl.obolibrary.org/obo/PO_0025398,,,,,,,http://purl.obolibrary.org/obo/PO_0025235,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:415,A phyllome substomatal cavity that is part of a leaf mesophyll.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cavidad subestom&#225tica de la hoja (Spanish, exact)|葉気孔下腔, 呼吸腔 (Japanese, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laurel_Cooper,2012-01-23T03:00:45Z,,PO:0025399,,,,leaf substomatal cavity,,PO:0025399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025210,leaf abaxial trichome,"tricoma de la superficie abaxial de la hoja (Spanish, exact)|葉背軸側毛（毛茸、糸状体） (Japanese, exact)","A leaf trichome that is part of a leaf abaxial epidermis.|If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.",false,,,http://purl.obolibrary.org/obo/PO_0006504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A leaf trichome that is part of a leaf abaxial epidermis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tricoma de la superficie abaxial de la hoja (Spanish, exact)|葉背軸側毛（毛茸、糸状体） (Japanese, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0006019,,http://purl.obolibrary.org/obo/PO_0006019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-12-17T02:08:36Z,,PO:0025210,,,"If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.",leaf abaxial trichome,,PO:0025210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007519,5 root hair formation stage,Benfey's stage 3 of root development (related),The stage at which the root hairs becomes evident.,false,,,http://purl.obolibrary.org/obo/PO_0007520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The stage at which the root hairs becomes evident.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,Benfey's stage 3 of root development (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007519,,,,5 root hair formation stage,,PO:0007519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006079,shoot system meristem,"シュート分裂組織 (Japanese, exact)|meristema del epiblasto (epiblastema) (Spanish, exact)",A portion of meristem tissue (PO:0009013) that is part of a shoot system (PO:0009006).,false,,,http://purl.obolibrary.org/obo/PO_0009013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:583|PO_GIT:472,A portion of meristem tissue (PO:0009013) that is part of a shoot system (PO:0009006).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"シュート分裂組織 (Japanese, exact)|meristema del epiblasto (epiblastema) (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0009006,,http://purl.obolibrary.org/obo/PO_0009006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006079,,,,shoot system meristem,,PO:0006079,,,,,,http://purl.obolibrary.org/obo/po#TraitNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025155,bract base,"苞基部 (Japanese, exact)|base de la br&#225ctea (Spanish, exact)",A phyllome base (PO:0025140) that is part of a bract (PO:0009055).,false,,,http://purl.obolibrary.org/obo/PO_0025140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO_125:0000056,A phyllome base (PO:0025140) that is part of a bract (PO:0009055).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"苞基部 (Japanese, exact)|base de la br&#225ctea (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0009055,,http://purl.obolibrary.org/obo/PO_0009055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-11-15T02:22:45Z,,PO:0025155,,,,bract base,,PO:0025155,,,,,,http://purl.obolibrary.org/obo/po#Musa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025415,sieve cell,"師（篩）細胞 (Japanese, exact)|c&#233lula cribosa (Spanish, exact)","A sieve element (PO:0025406) in which the sieve areas are not aggregated into sieve plates (GO:0097218).|Sieve areas in sieve cells generally have narrow pores and thin connecting strands, and they are not highly specialized, but instead are fairly uniform throughout the cell wall. Typical of gymnosperms and non-seed vascular plants such as ferns. Differ from sieve tube elements, which have sieve plates and more pronounced specialization of sieve areas.",false,,,http://purl.obolibrary.org/obo/PO_0025406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:439,A sieve element (PO:0025406) in which the sieve areas are not aggregated into sieve plates (GO:0097218).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"師（篩）細胞 (Japanese, exact)|c&#233lula cribosa (Spanish, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2012-02-02T06:54:00Z,,PO:0025415,,,"Sieve areas in sieve cells generally have narrow pores and thin connecting strands, and they are not highly specialized, but instead are fairly uniform throughout the cell wall. Typical of gymnosperms and non-seed vascular plants such as ferns. Differ from sieve tube elements, which have sieve plates and more pronounced specialization of sieve areas.",sieve cell,,PO:0025415,,,,,,http://purl.obolibrary.org/obo/po#Gymnosperms|http://purl.obolibrary.org/obo/po#Pteridophytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006395,PO_0006395,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006395,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0009037,,
http://purl.obolibrary.org/obo/PO_0025562,pentarch protoxylem,"protoxilema pentarco (Spanish, exact)|五原型原生木部 (Japanese, exact)","A portion of root exarch protoxylem (PO:0025555) tissue in which the primary xylem (PO:0005849) of the root system (PO:0025025) has five protoxylem strands or poles, and differentiation progresses centripetally, with the oldest elements (protoxylem) farthest from the center of the plant axis (PO:0025004).",false,,,http://purl.obolibrary.org/obo/PO_0025555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:534,"A portion of root exarch protoxylem (PO:0025555) tissue in which the primary xylem (PO:0005849) of the root system (PO:0025025) has five protoxylem strands or poles, and differentiation progresses centripetally, with the oldest elements (protoxylem) farthest from the center of the plant axis (PO:0025004).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"protoxilema pentarco (Spanish, exact)|五原型原生木部 (Japanese, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laurel_Cooper,2013-04-24T15:10:29Z,,PO:0025562,,,,pentarch protoxylem,,PO:0025562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007627,E two nucleate megagametophyte stage,ovule stage OV7 (related)|ovule stage 3-II in Arabidopsis (related),The stage of megagametophyte development when there are two nuclei.,false,,,http://purl.obolibrary.org/obo/PO_0007621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The stage of megagametophyte development when there are two nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,ovule stage OV7 (related)|ovule stage 3-II in Arabidopsis (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007627,,,,E two nucleate megagametophyte stage,,PO:0007627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0005048,shoot axis periderm,"シュート軸周皮 (Japanese, exact)|peridermis del eje del epiblasto (epiblastema) (Spanish, exact)|branch periderm (narrow)|stem periderm (narrow)",A portion of periderm tissue (PO:0005046) that is part of a shoot axis (PO:0025029).|Can occur on a stem or branch.,false,,,http://purl.obolibrary.org/obo/PO_0005046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:112|PO_GIT:110,A portion of periderm tissue (PO:0005046) that is part of a shoot axis (PO:0025029).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"シュート軸周皮 (Japanese, exact)|peridermis del eje del epiblasto (epiblastema) (Spanish, exact)",branch periderm (narrow)|stem periderm (narrow),,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0004518|http://purl.obolibrary.org/obo/PO_0025029,,http://purl.obolibrary.org/obo/PO_0004518|http://purl.obolibrary.org/obo/PO_0025029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0005048,,,Can occur on a stem or branch.,shoot axis periderm,,PO:0005048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0009105,inflorescence axillary meristem,"meristema lateral de la inflorescencia (Spanish, exact)|花序側部（側方）分裂組織 (Japanese, related)",An inflorescence meristem (PO:0009108) that gives rise to a higher order inflorescence axis (PO:0009081).,false,,,http://purl.obolibrary.org/obo/PO_0000230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:437,An inflorescence meristem (PO:0009108) that gives rise to a higher order inflorescence axis (PO:0009081).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"meristema lateral de la inflorescencia (Spanish, exact)",,,plant_anatomy,"花序側部（側方）分裂組織 (Japanese, related)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0009105,,,,inflorescence axillary meristem,,PO:0009105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
