Class ID;Definitions;decreased_in_magnitude_relative_to;functionally related to
http://purl.obolibrary.org/obo/PATO_0001746;A radiation exposure quality inhering in a tissue by virtue of the relation between the absorbed dose to the effective biological damage of the radiation to that tissue.;;
http://purl.obolibrary.org/obo/PATO_0002077;A spatial quality inhering in a bearer by virtue of the bearer's being positioned with multiple entities of the same type above and below.;;
http://purl.obolibrary.org/obo/PATO_0002437;A structural quality inhering in a bearer by virtue of the bearer's being locked together or interconnected to another entity.;;
http://purl.obolibrary.org/obo/PATO_0002454;A quality inhering in a bearer by virtue of the bearer's similarity to the appearance of a carpel.;;
http://purl.obolibrary.org/obo/PATO_0001988;A shape quality inhering in a bearer by virtue of the bearer's having four angles and four sides.;;
http://purl.obolibrary.org/obo/PATO_0045023;A fluorescence which is relatively normal or average.;;
http://purl.obolibrary.org/obo/PATO_0045040;A position which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0001414;A physical quality inhering in a catalyst by virtue of the amount of the catalyst's action.;;
http://purl.obolibrary.org/obo/PATO_0001507;A quality of a single process inhering in a bearer by virtue of the bearer's being interrupted of its normal course.;;
http://purl.obolibrary.org/obo/PATO_0001524;A sound frequency in the range of 0-20 Hz.;;
http://purl.obolibrary.org/obo/PATO_0001304;A variability quality inhering in a bearer by virtue of whether the bearer exhibits temperature variation or change.;;
http://purl.obolibrary.org/obo/PATO_0001901;A directional quality inhering in a bearer by virtue of the bearer's direction that is similar to the direction of an object to the north when it faces south.;;
http://purl.obolibrary.org/obo/PATO_0002108;A quality inhering in a bearer by virtue of the bearer's resembling small nipple like projection.;;
http://purl.obolibrary.org/obo/PATO_0002125;A quality inhering in a bearer by virtue of the bearer's consisting a knot-like mass.;;
http://purl.obolibrary.org/obo/PATO_0002142;;;
http://purl.obolibrary.org/obo/PATO_0002218;A quality inhering in a bearer by virtue of the bearer's loss of myelin sheath.|For example loss of myelin sheath from a normally myelinated axon or dendrite.;;
http://purl.obolibrary.org/obo/PATO_0002252;A quality inhering in a bearer by virtue of the bearer's being flattened along the antero-posterior axis.;;
http://purl.obolibrary.org/obo/PATO_0001636;A necessity quality (continuant) inhering in a bearer by virtue of the bearer's being non-essential or dispensable.;;
http://purl.obolibrary.org/obo/PATO_0002491;An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed anterodorsally.;;
http://purl.obolibrary.org/obo/PATO_0001526;A sound frequency in the range of 20 000 + Hz.;;
http://purl.obolibrary.org/obo/PATO_0001653;An alignment quality inhering in a bearer by virtue of the bearer's being in a proper spatial positioning with respect to an additional entity.;;
http://purl.obolibrary.org/obo/PATO_0001670;A susceptibility toward an external stimulus which is lower than normal/average.;;
http://purl.obolibrary.org/obo/PATO_0000984;A porosity quality inhering in a bearer by virtue of the bearer's being capable of admitting the passage of gas or liquid through pores or interstices.;;
http://purl.obolibrary.org/obo/PATO_0000967;A shape quality inhering in a bearer by virtue of the bearer's having a sinuate margin and rippled surface.;;
http://purl.obolibrary.org/obo/PATO_0005000;A 3-D shape that is half of a sphere.;;
http://purl.obolibrary.org/obo/PATO_0000760;A behavioral quality of a process inhering in a bearer by virtue of the bearer's exhibiting increased activity.;;
http://purl.obolibrary.org/obo/PATO_0002327;An angle which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0000503;A phase which occurs during the light cycle.;;
http://purl.obolibrary.org/obo/PATO_0000630;A posterioralized quality inhering in a bearer by virtue of the bearer's gross morphology containing only what are normally posterior structures.;;
http://purl.obolibrary.org/obo/PATO_0000613;A spatial pattern inhering in a bearer by virtue of the bearer's lacking orientation.;;
http://purl.obolibrary.org/obo/PATO_0001768;A viability quality inhering in a bearer or a population by virtue of some of it's members' inability to survive to reproduce.;;
http://purl.obolibrary.org/obo/PATO_0000033;A quality inhering in a substance by virtue of the amount of the bearer's there is mixed with another substance.;;
http://purl.obolibrary.org/obo/PATO_0001434;An organismal quality inhering in a bearer by virtue of the bearer's ability to produce new life or offspring.;;
http://purl.obolibrary.org/obo/PATO_0000410;A shape quality inhering in a bearer by virtue of the bearer's having leaflets or leaflets-like structures on each side of a common axis.;;
http://purl.obolibrary.org/obo/PATO_0001396;A monadic quality of continuant that exists at the cellular level of organisation.;;
http://purl.obolibrary.org/obo/PATO_0001883;A concave 3-D shape quality inhering in a bearer by virtue of the bearer's gradually becoming thicker towards the end.;;
http://purl.obolibrary.org/obo/PATO_0002115;A composition quality inhering in a bearer by virtue of the bearer's containing fibrin.;;
http://purl.obolibrary.org/obo/PATO_0002208;A concave 3-D shape quality inhering in a bearer by virtue of the bearer's being shaped in the form of a spoon.;;
http://purl.obolibrary.org/obo/PATO_0002225;An angular shape quality inhering in a bearer by virtue of the bearer's having a single angle in its length giving the bearer the form of the letter L.;;
http://purl.obolibrary.org/obo/PATO_0002335;A shape quality inhering in a bearer by virtue of the bearer's being dome-shaped.;;
http://purl.obolibrary.org/obo/PATO_0000487;A response quality inhering in a bearer by virtue of the bearer's disposition to react to a stimulus or an agent.;;
http://purl.obolibrary.org/obo/PATO_0000957;An optical quality which obtains by virtue of the ability of the bearer to absorb visible light.;;
http://purl.obolibrary.org/obo/PATO_0001194;A response quality inhering in a bearer by virtue of the bearer's limited reaction to a stimulus or an agent.;;
http://purl.obolibrary.org/obo/PATO_0045033;An odor quality of having relatively normal or average odor.;;
http://purl.obolibrary.org/obo/PATO_0015004;A increase in the ability of a process to produce its output.;;
http://purl.obolibrary.org/obo/PATO_0045050;A size quality which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0015021;The propensity of a material to undergo combustion. Combustion encompasses smouldering and flaming combustion. Combustibility is usually applied to solids.;;
http://purl.obolibrary.org/obo/PATO_0001791;A spatial pattern inhering in a bearer by virtue of the bearer's being confined or restricted to multiple locations.;;
http://purl.obolibrary.org/obo/PATO_0002133;A displaced angular placement quality inhering in a body part by virtue of the bearer's movement closer the medial plane of the body.|This term is also used in reference to the operation of the muscle in anatomy or musculature.;;
http://purl.obolibrary.org/obo/PATO_0001758;A conductivity quality inhering in motor and sensory nerves by virtue of the bearer's ability to convey electricity.;;
http://purl.obolibrary.org/obo/PATO_0001868;A fluorescence quality inhering in a bearer by virtue of the bearer's exhibiting fluorescence which is self-induced.;;
http://purl.obolibrary.org/obo/PATO_0002465;A quality inhering in a bearer by virtue of the bearer's resembling a prism.;;
http://purl.obolibrary.org/obo/PATO_0002482;Shape quality inhering in a bearer by virtue of the bearer exhibiting a narrow and elongate opening.;;
http://purl.obolibrary.org/obo/PATO_0001441;A cellular adhesivity quality inhering in a molecule in one cell by virtue of the bearer's attachment to an nonidentical molecule in an adjacent cell.;;
http://purl.obolibrary.org/obo/PATO_0001551;A sensitivity of a process which is higher than normal or average.;;
http://purl.obolibrary.org/obo/PATO_0001407;A nucleate quality inhering in a bearer by virtue of the bearer's having one nucleus.;;
http://purl.obolibrary.org/obo/PATO_0002088;A structure quality inhering in a bearer by virtue of the bearer's body consisting of one sac.;;
http://purl.obolibrary.org/obo/PATO_0001517;An optical quality inhering in a bearer by virtue of the bearer's having focus.;;
http://purl.obolibrary.org/obo/PATO_0001534;A color pattern inhering in a bearer by virtue of bearer's having 3 or more hues or degrees of saturations.;;
http://purl.obolibrary.org/obo/PATO_0045041;An angle which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0045024;A force which is relatively normal or average.;;
http://purl.obolibrary.org/obo/PATO_0001300;An EM radiation quality in which the EM radiation is within the fiat range of the spectrum visible deemed to be light.;;
http://purl.obolibrary.org/obo/PATO_0002438;A structural quality inhering in a bearer by virtue of the bearer's being located or placed beneath the skin.;;
http://purl.obolibrary.org/obo/PATO_0002308;A triangular quality inhering in a bearer by virtue of the bearer's having all sides of unequal length.;;
http://purl.obolibrary.org/obo/PATO_0002231;A split shape quality inhering in a bearer by virtue of the bearer's having or being divided into many lobes or similar segments.;;
http://purl.obolibrary.org/obo/PATO_0001055;An angular placement quality inhering in a bearer by virtue of the bearer's placement at an angle that is greater than 180 degrees but less than 360 degrees to another entity.;;
http://purl.obolibrary.org/obo/PATO_0002456;A quality inhering in a bearer by virtue of the bearer's similarity to the appearance of an inflorescence.;;
http://purl.obolibrary.org/obo/PATO_0001432;A quality inhering in a bearer by virtue of the bearer's decomposition into component parts.;;
http://purl.obolibrary.org/obo/PATO_0001415;A quality inhering in a population by virtue of the proportion of its members that are ill at a given time.;;
http://purl.obolibrary.org/obo/PATO_0001525;A sound frequency in the range of 20 to 20.000 Hz.;;
http://purl.obolibrary.org/obo/PATO_0001542;A phase which starts later than natural start point.;;
http://purl.obolibrary.org/obo/PATO_0001294;A scalar EM radiation quality which obtains by the capacity of the bearer to scatter or reflect radiation.;;
http://purl.obolibrary.org/obo/PATO_0001277;A color consisting of orange hue and high saturation.;;
